id,fecha,year,month,month_name,day_of_week,is_weekend,week,hora,franja_horaria,tipo_venta,metodo_pago_clean,total,descuento,iva,propina
1198,2024-05-22,2024,5,May,Wednesday,False,21,16,tarde,Llevar,Efectivo,1800,0,287,0
1199,2024-05-22,2024,5,May,Wednesday,False,21,16,tarde,Servir,Debito,9800,0,1565,0
1200,2024-05-22,2024,5,May,Wednesday,False,21,16,tarde,Servir,Debito,7900,0,1261,0
1201,2024-05-22,2024,5,May,Wednesday,False,21,16,tarde,Servir,Debito,4000,0,0,0
1202,2024-05-22,2024,5,May,Wednesday,False,21,16,tarde,Llevar,Credito,8300,0,1325,0
1203,2024-05-22,2024,5,May,Wednesday,False,21,16,tarde,Llevar,Debito,3100,0,495,0
1204,2024-05-22,2024,5,May,Wednesday,False,21,16,tarde,Llevar,Debito,6600,0,1054,0
1205,2024-05-22,2024,5,May,Wednesday,False,21,16,tarde,Llevar,Debito,1600,0,255,0
1206,2024-05-22,2024,5,May,Wednesday,False,21,17,tarde,Servir,Debito,7400,0,0,0
1207,2024-05-22,2024,5,May,Wednesday,False,21,17,tarde,Servir,Debito,6200,0,990,0
1208,2024-05-22,2024,5,May,Wednesday,False,21,17,tarde,Llevar,Debito,3500,0,559,0
1209,2024-05-22,2024,5,May,Wednesday,False,21,17,tarde,Llevar,Efectivo,2000,0,319,0
1210,2024-05-22,2024,5,May,Wednesday,False,21,17,tarde,Servir,Debito,6600,0,1054,0
1211,2024-05-22,2024,5,May,Wednesday,False,21,17,tarde,Servir,Debito,19300,0,3082,0
1212,2024-05-22,2024,5,May,Wednesday,False,21,17,tarde,Llevar,Debito,2700,0,431,0
1213,2024-05-22,2024,5,May,Wednesday,False,21,17,tarde,Llevar,Credito,7900,0,1261,0
1214,2024-05-22,2024,5,May,Wednesday,False,21,17,tarde,Servir,Debito,10000,0,1597,0
1215,2024-05-22,2024,5,May,Wednesday,False,21,17,tarde,Llevar,Debito,2000,0,319,0
1216,2024-05-22,2024,5,May,Wednesday,False,21,17,tarde,Servir,Efectivo,6240,0,997,0
1217,2024-05-22,2024,5,May,Wednesday,False,21,17,tarde,Llevar,Debito,3500,0,559,0
1218,2024-05-22,2024,5,May,Wednesday,False,21,17,tarde,Servir,Efectivo,92920,0,0,0
1219,2024-05-22,2024,5,May,Wednesday,False,21,17,tarde,Servir,Debito,16200,0,2587,0
1220,2024-05-22,2024,5,May,Wednesday,False,21,17,tarde,Llevar,Debito,2000,0,319,0
1221,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Servir,Efectivo,10300,0,1645,0
1222,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Llevar,Efectivo,9300,0,1485,0
1223,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Servir,Debito,9600,0,1533,0
1224,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Servir,Debito,5800,0,926,0
1225,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Llevar,Debito,2000,0,0,0
1226,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Servir,Debito,11800,0,1884,0
1227,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Llevar,Debito,3700,0,591,0
1228,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Llevar,Debito,2800,0,447,0
1229,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Servir,Debito,18900,0,3018,0
1230,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Llevar,Efectivo,3000,0,479,0
1231,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Llevar,Debito,6700,0,1070,0
1232,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Llevar,Debito,9800,0,1565,0
1233,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Llevar,Efectivo,9500,0,1517,0
1234,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Llevar,Debito,5600,0,894,0
1235,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Llevar,Efectivo,2000,0,319,0
1236,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Llevar,Debito,4800,0,766,0
1237,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Servir,Debito,13300,0,2124,0
1238,2024-05-22,2024,5,May,Wednesday,False,21,18,tarde,Llevar,Debito,3500,0,559,0
1239,2024-05-22,2024,5,May,Wednesday,False,21,19,cierre,Servir,Efectivo,8000,0,1277,0
1240,2024-05-22,2024,5,May,Wednesday,False,21,19,cierre,Servir,Efectivo,15000,0,2395,0
1241,2024-05-22,2024,5,May,Wednesday,False,21,19,cierre,Llevar,Efectivo,6200,0,0,0
1242,2024-05-22,2024,5,May,Wednesday,False,21,19,cierre,Llevar,Debito,9300,0,1485,0
1243,2024-05-22,2024,5,May,Wednesday,False,21,19,cierre,Llevar,Debito,15000,0,0,0
1244,2024-05-22,2024,5,May,Wednesday,False,21,19,cierre,Llevar,Debito,4500,0,718,0
1245,2024-05-22,2024,5,May,Wednesday,False,21,20,cierre,Servir,Debito,7731,0,1235,0
1246,2024-05-22,2024,5,May,Wednesday,False,21,20,cierre,Servir,Credito,6300,0,1006,0
1247,2024-05-22,2024,5,May,Wednesday,False,21,20,cierre,Servir,Debito,13600,0,2171,0
1248,2024-05-22,2024,5,May,Wednesday,False,21,20,cierre,Servir,Debito,3000,0,479,0
1249,2024-05-22,2024,5,May,Wednesday,False,21,20,cierre,Servir,Debito,7100,0,1134,0
1250,2024-05-22,2024,5,May,Wednesday,False,21,20,cierre,Servir,Debito,4500,0,718,0
1251,2024-05-22,2024,5,May,Wednesday,False,21,20,cierre,Servir,Credito,2800,0,447,0
1252,2024-05-22,2024,5,May,Wednesday,False,21,20,cierre,Servir,Debito,20800,0,3321,0
1253,2024-05-23,2024,5,May,Thursday,False,21,13,almuerzo,Llevar,Debito,5000,0,798,0
1254,2024-05-23,2024,5,May,Thursday,False,21,13,almuerzo,Llevar,Debito,5100,0,814,0
1255,2024-05-23,2024,5,May,Thursday,False,21,13,almuerzo,Llevar,Debito,6700,0,1070,0
1256,2024-05-23,2024,5,May,Thursday,False,21,14,almuerzo,Llevar,Debito,5600,0,894,0
1257,2024-05-23,2024,5,May,Thursday,False,21,15,almuerzo,Llevar,Credito,8800,0,1405,0
1258,2024-05-23,2024,5,May,Thursday,False,21,15,almuerzo,Llevar,Efectivo,3500,0,559,0
1259,2024-05-23,2024,5,May,Thursday,False,21,15,almuerzo,Llevar,Efectivo,2000,0,319,0
1260,2024-05-23,2024,5,May,Thursday,False,21,15,almuerzo,Llevar,Debito,3400,0,543,0
1261,2024-05-23,2024,5,May,Thursday,False,21,15,almuerzo,Llevar,Debito,3500,0,559,0
1262,2024-05-23,2024,5,May,Thursday,False,21,16,tarde,Llevar,Debito,2000,0,319,0
1263,2024-05-23,2024,5,May,Thursday,False,21,16,tarde,Servir,Debito,3200,0,511,0
1264,2024-05-23,2024,5,May,Thursday,False,21,16,tarde,Servir,Debito,5500,0,878,0
1265,2024-05-23,2024,5,May,Thursday,False,21,16,tarde,Servir,Debito,5000,0,0,0
1266,2024-05-23,2024,5,May,Thursday,False,21,16,tarde,Servir,Debito,2800,0,447,0
1267,2024-05-23,2024,5,May,Thursday,False,21,16,tarde,Servir,Debito,2800,0,447,0
1268,2024-05-23,2024,5,May,Thursday,False,21,16,tarde,Servir,Credito,12300,0,0,0
1269,2024-05-23,2024,5,May,Thursday,False,21,16,tarde,Servir,Debito,8900,0,1421,0
1270,2024-05-23,2024,5,May,Thursday,False,21,16,tarde,Llevar,Debito,4000,0,639,0
1271,2024-05-23,2024,5,May,Thursday,False,21,16,tarde,Llevar,Debito,6800,0,1086,0
1272,2024-05-23,2024,5,May,Thursday,False,21,16,tarde,Servir,Debito,17400,0,0,0
1273,2024-05-23,2024,5,May,Thursday,False,21,16,tarde,Llevar,Efectivo,7700,0,1229,0
1274,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,4000,0,639,0
1275,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,4700,0,750,0
1276,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,6700,0,1070,0
1277,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,3100,0,495,0
1278,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,1400,0,224,0
1279,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,3200,0,511,0
1280,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Transferencia,4200,0,671,0
1281,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Servir,Debito,5100,0,814,0
1282,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,19000,0,3034,0
1283,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,6300,0,1006,0
1284,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,9000,0,1437,0
1285,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Credito,8100,0,1293,0
1286,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Servir,Credito,15900,0,0,0
1287,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,3100,0,495,0
1288,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Servir,Debito,4000,0,639,0
1289,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,7800,0,1245,0
1290,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Efectivo,2500,0,399,0
1291,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,4000,0,639,0
1292,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,1500,0,239,0
1293,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Servir,Debito,5000,0,798,0
1294,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Servir,Debito,10200,0,0,0
1295,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,8500,0,1357,0
1296,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Servir,Efectivo,4000,0,639,0
1297,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,4000,0,639,0
1298,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,1400,0,224,0
1299,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,7800,0,1245,0
1300,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,5400,0,862,0
1301,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Debito,14500,0,2315,0
1302,2024-05-23,2024,5,May,Thursday,False,21,17,tarde,Llevar,Efectivo,6000,0,958,0
1303,2024-05-23,2024,5,May,Thursday,False,21,18,tarde,Servir,Debito,5100,0,814,0
1304,2024-05-23,2024,5,May,Thursday,False,21,18,tarde,Servir,Credito,5500,0,878,0
1305,2024-05-23,2024,5,May,Thursday,False,21,18,tarde,Servir,Debito,5000,0,798,0
1306,2024-05-23,2024,5,May,Thursday,False,21,18,tarde,Servir,Debito,5300,0,846,0
1307,2024-05-23,2024,5,May,Thursday,False,21,18,tarde,Llevar,Debito,8800,0,1405,0
1308,2024-05-23,2024,5,May,Thursday,False,21,18,tarde,Servir,Credito,2000,0,319,0
1309,2024-05-23,2024,5,May,Thursday,False,21,18,tarde,Servir,Debito,4000,0,639,0
1310,2024-05-23,2024,5,May,Thursday,False,21,18,tarde,Llevar,Transferencia,2200,0,351,0
1311,2024-05-23,2024,5,May,Thursday,False,21,18,tarde,Llevar,Debito,4000,0,639,0
1312,2024-05-23,2024,5,May,Thursday,False,21,18,tarde,Llevar,Debito,4200,0,671,0
1313,2024-05-23,2024,5,May,Thursday,False,21,18,tarde,Servir,Efectivo,5000,0,798,0
1314,2024-05-23,2024,5,May,Thursday,False,21,18,tarde,Servir,Debito,17800,0,2842,0
1315,2024-05-23,2024,5,May,Thursday,False,21,18,tarde,Servir,Debito,5300,0,846,0
1316,2024-05-23,2024,5,May,Thursday,False,21,18,tarde,Servir,Debito,9800,0,0,0
1317,2024-05-23,2024,5,May,Thursday,False,21,18,tarde,Servir,Debito,9700,0,1549,0
1318,2024-05-23,2024,5,May,Thursday,False,21,18,tarde,Servir,Debito,10200,0,1629,0
1319,2024-05-23,2024,5,May,Thursday,False,21,18,tarde,Servir,Efectivo,9200,0,1469,0
1320,2024-05-23,2024,5,May,Thursday,False,21,19,cierre,Servir,Debito,2000,0,319,0
1321,2024-05-23,2024,5,May,Thursday,False,21,19,cierre,Llevar,Debito,3400,0,543,0
1322,2024-05-23,2024,5,May,Thursday,False,21,19,cierre,Servir,Debito,9000,0,1437,0
1323,2024-05-23,2024,5,May,Thursday,False,21,19,cierre,Servir,Efectivo,6500,0,0,0
1324,2024-05-23,2024,5,May,Thursday,False,21,19,cierre,Llevar,Debito,7100,0,1134,0
1325,2024-05-23,2024,5,May,Thursday,False,21,19,cierre,Servir,Debito,2200,0,351,0
1326,2024-05-23,2024,5,May,Thursday,False,21,19,cierre,Servir,Debito,6000,0,0,0
1327,2024-05-23,2024,5,May,Thursday,False,21,19,cierre,Llevar,Efectivo,5300,0,846,0
1328,2024-05-23,2024,5,May,Thursday,False,21,19,cierre,Llevar,Debito,5800,0,926,0
1329,2024-05-23,2024,5,May,Thursday,False,21,19,cierre,Llevar,Debito,1000,0,0,0
1330,2024-05-23,2024,5,May,Thursday,False,21,19,cierre,Llevar,Debito,8191,0,1308,0
1331,2024-05-23,2024,5,May,Thursday,False,21,19,cierre,Llevar,Debito,3100,0,495,0
1332,2024-05-23,2024,5,May,Thursday,False,21,20,cierre,Servir,Credito,5230,0,835,0
1333,2024-05-23,2024,5,May,Thursday,False,21,20,cierre,Servir,Credito,3000,0,0,0
1334,2024-05-24,2024,5,May,Friday,False,21,9,apertura,Servir,Transferencia,36000,6000,0,0
1335,2024-05-24,2024,5,May,Friday,False,21,14,almuerzo,Servir,Debito,4400,0,703,0
1336,2024-05-24,2024,5,May,Friday,False,21,16,tarde,Servir,Debito,10800,0,1724,0
1337,2024-05-24,2024,5,May,Friday,False,21,16,tarde,Servir,Debito,5100,0,814,0
1338,2024-05-24,2024,5,May,Friday,False,21,16,tarde,Servir,Credito,18100,0,2890,0
1339,2024-05-24,2024,5,May,Friday,False,21,16,tarde,Servir,Debito,7500,0,1197,0
1340,2024-05-24,2024,5,May,Friday,False,21,16,tarde,Servir,Debito,5600,0,894,0
1341,2024-05-24,2024,5,May,Friday,False,21,16,tarde,Llevar,Efectivo,4000,0,639,0
1342,2024-05-24,2024,5,May,Friday,False,21,16,tarde,Servir,Efectivo,11500,0,1836,0
1343,2024-05-24,2024,5,May,Friday,False,21,16,tarde,Servir,Credito,13600,0,2171,0
1344,2024-05-24,2024,5,May,Friday,False,21,16,tarde,Llevar,Efectivo,6500,0,1038,0
1345,2024-05-24,2024,5,May,Friday,False,21,16,tarde,Llevar,Debito,1400,0,224,0
1346,2024-05-24,2024,5,May,Friday,False,21,16,tarde,Llevar,Debito,2000,0,319,0
1347,2024-05-24,2024,5,May,Friday,False,21,16,tarde,Llevar,Debito,2000,0,319,0
1348,2024-05-24,2024,5,May,Friday,False,21,16,tarde,Llevar,Debito,4800,0,766,0
1349,2024-05-24,2024,5,May,Friday,False,21,16,tarde,Llevar,Debito,4800,0,766,0
1350,2024-05-24,2024,5,May,Friday,False,21,16,tarde,Servir,Debito,3600,0,575,0
1351,2024-05-24,2024,5,May,Friday,False,21,16,tarde,Servir,Efectivo,4800,0,766,0
1352,2024-05-24,2024,5,May,Friday,False,21,17,tarde,Servir,Efectivo,15000,0,2395,0
1353,2024-05-24,2024,5,May,Friday,False,21,17,tarde,Llevar,Debito,4800,0,766,0
1354,2024-05-24,2024,5,May,Friday,False,21,17,tarde,Servir,Credito,5800,0,926,0
1355,2024-05-24,2024,5,May,Friday,False,21,17,tarde,Servir,Efectivo,3100,0,495,0
1356,2024-05-24,2024,5,May,Friday,False,21,17,tarde,Llevar,Debito,5900,0,942,0
1357,2024-05-24,2024,5,May,Friday,False,21,17,tarde,Servir,Debito,12800,0,2044,0
1358,2024-05-24,2024,5,May,Friday,False,21,17,tarde,Llevar,Debito,5800,0,926,0
1359,2024-05-24,2024,5,May,Friday,False,21,17,tarde,Llevar,Efectivo,2000,0,319,0
1360,2024-05-24,2024,5,May,Friday,False,21,17,tarde,Servir,Credito,7000,0,1118,0
1361,2024-05-24,2024,5,May,Friday,False,21,17,tarde,Servir,Debito,2700,0,431,0
1362,2024-05-24,2024,5,May,Friday,False,21,17,tarde,Llevar,Debito,2000,0,319,0
1363,2024-05-24,2024,5,May,Friday,False,21,17,tarde,Servir,Debito,21000,0,3353,0
1364,2024-05-24,2024,5,May,Friday,False,21,17,tarde,Llevar,Debito,2700,0,431,0
1365,2024-05-24,2024,5,May,Friday,False,21,17,tarde,Servir,Efectivo,5000,0,798,0
1366,2024-05-24,2024,5,May,Friday,False,21,17,tarde,Servir,Debito,10000,0,1597,0
1367,2024-05-24,2024,5,May,Friday,False,21,17,tarde,Servir,Efectivo,3100,0,495,0
1368,2024-05-24,2024,5,May,Friday,False,21,17,tarde,Llevar,Efectivo,4000,0,0,0
1369,2024-05-24,2024,5,May,Friday,False,21,18,tarde,Llevar,Debito,8000,0,0,0
1370,2024-05-24,2024,5,May,Friday,False,21,18,tarde,Llevar,Efectivo,2000,0,319,0
1371,2024-05-24,2024,5,May,Friday,False,21,18,tarde,Llevar,Debito,2000,0,319,0
1372,2024-05-24,2024,5,May,Friday,False,21,18,tarde,Llevar,Efectivo,9000,0,1437,0
1373,2024-05-24,2024,5,May,Friday,False,21,18,tarde,Llevar,Debito,9600,0,1533,0
1374,2024-05-24,2024,5,May,Friday,False,21,18,tarde,Llevar,Efectivo,3200,0,511,0
1375,2024-05-24,2024,5,May,Friday,False,21,19,cierre,Llevar,Debito,7500,0,1197,0
1376,2024-05-24,2024,5,May,Friday,False,21,19,cierre,Llevar,Debito,5000,0,798,0
1377,2024-05-24,2024,5,May,Friday,False,21,19,cierre,Servir,Debito,8500,0,1357,0
1378,2024-05-24,2024,5,May,Friday,False,21,19,cierre,Servir,Debito,17000,0,2714,0
1379,2024-05-24,2024,5,May,Friday,False,21,19,cierre,Llevar,Debito,3000,0,479,0
1380,2024-05-24,2024,5,May,Friday,False,21,19,cierre,Servir,Efectivo,14600,0,2331,0
1381,2024-05-24,2024,5,May,Friday,False,21,19,cierre,Servir,Debito,5000,0,798,0
1382,2024-05-24,2024,5,May,Friday,False,21,19,cierre,Servir,Debito,12700,0,2028,0
1383,2024-05-24,2024,5,May,Friday,False,21,19,cierre,Servir,Efectivo,13400,0,2139,0
1384,2024-05-24,2024,5,May,Friday,False,21,20,cierre,Servir,Credito,13800,0,2203,0
1385,2024-05-24,2024,5,May,Friday,False,21,20,cierre,Llevar,Debito,10800,0,1724,0
1386,2024-05-24,2024,5,May,Friday,False,21,20,cierre,Llevar,Efectivo,4000,0,639,0
1387,2024-05-25,2024,5,May,Saturday,True,21,11,manana,Llevar,Debito,15000,0,2395,0
1388,2024-05-25,2024,5,May,Saturday,True,21,11,manana,Llevar,Debito,8700,0,1389,0
1389,2024-05-25,2024,5,May,Saturday,True,21,12,manana,Llevar,Debito,3500,0,559,0
1390,2024-05-25,2024,5,May,Saturday,True,21,12,manana,Llevar,Debito,3500,0,559,0
1391,2024-05-25,2024,5,May,Saturday,True,21,12,manana,Llevar,Efectivo,1300,0,208,0
1392,2024-05-25,2024,5,May,Saturday,True,21,12,manana,Llevar,Efectivo,2000,0,319,0
1393,2024-05-25,2024,5,May,Saturday,True,21,13,almuerzo,Servir,Debito,8000,0,1277,0
1394,2024-05-25,2024,5,May,Saturday,True,21,13,almuerzo,Llevar,Efectivo,5700,0,0,0
1395,2024-05-25,2024,5,May,Saturday,True,21,13,almuerzo,Servir,Efectivo,4000,0,0,0
1397,2024-05-25,2024,5,May,Saturday,True,21,14,almuerzo,Llevar,Debito,6000,0,958,0
1398,2024-05-25,2024,5,May,Saturday,True,21,14,almuerzo,Llevar,Debito,6000,0,0,0
1399,2024-05-25,2024,5,May,Saturday,True,21,14,almuerzo,Servir,Efectivo,12800,0,0,0
1400,2024-05-25,2024,5,May,Saturday,True,21,14,almuerzo,Servir,Efectivo,5500,0,878,0
1401,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Servir,Debito,10000,0,1597,0
1402,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Servir,Debito,6800,0,1086,0
1403,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Servir,Efectivo,20000,0,3193,0
1404,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Servir,Efectivo,7000,0,0,0
1405,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Llevar,Debito,3400,0,543,0
1406,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Llevar,Debito,1400,0,224,0
1407,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Llevar,Debito,5800,0,926,0
1408,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Servir,Debito,14000,0,2235,0
1409,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Servir,Debito,4600,0,734,0
1410,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Servir,Debito,24300,0,3880,0
1411,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Llevar,Debito,3500,0,0,0
1412,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Servir,Debito,5700,0,910,0
1413,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Llevar,Debito,3400,0,543,0
1414,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Llevar,Credito,5600,0,894,0
1415,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Llevar,Debito,3400,0,543,0
1416,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Servir,Debito,10700,0,0,0
1417,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Llevar,Debito,8000,0,1277,0
1418,2024-05-25,2024,5,May,Saturday,True,21,15,almuerzo,Llevar,Debito,7500,0,1197,0
1419,2024-05-25,2024,5,May,Saturday,True,21,16,tarde,Llevar,Credito,4000,0,639,0
1420,2024-05-25,2024,5,May,Saturday,True,21,16,tarde,Servir,Efectivo,3600,0,575,0
1421,2024-05-25,2024,5,May,Saturday,True,21,16,tarde,Servir,Debito,4900,0,782,0
1422,2024-05-25,2024,5,May,Saturday,True,21,16,tarde,Llevar,Credito,8800,0,1405,0
1423,2024-05-25,2024,5,May,Saturday,True,21,16,tarde,Servir,Debito,17200,0,2746,0
1424,2024-05-25,2024,5,May,Saturday,True,21,16,tarde,Llevar,Debito,3400,0,543,0
1425,2024-05-25,2024,5,May,Saturday,True,21,16,tarde,Llevar,Debito,1400,0,224,0
1426,2024-05-25,2024,5,May,Saturday,True,21,16,tarde,Llevar,Efectivo,5200,0,830,0
1427,2024-05-25,2024,5,May,Saturday,True,21,16,tarde,Llevar,Credito,6800,0,1086,0
1428,2024-05-25,2024,5,May,Saturday,True,21,16,tarde,Servir,Debito,3500,0,559,0
1429,2024-05-25,2024,5,May,Saturday,True,21,16,tarde,Servir,Debito,31800,0,5077,0
1430,2024-05-25,2024,5,May,Saturday,True,21,16,tarde,Llevar,Efectivo,12800,0,2044,0
1432,2024-05-25,2024,5,May,Saturday,True,21,16,tarde,Servir,Debito,4900,0,782,0
1433,2024-05-25,2024,5,May,Saturday,True,21,16,tarde,Servir,Efectivo,3000,0,0,0
1434,2024-05-25,2024,5,May,Saturday,True,21,16,tarde,Servir,Debito,4000,0,0,0
1435,2024-05-25,2024,5,May,Saturday,True,21,16,tarde,Servir,Efectivo,2200,0,0,0
1436,2024-05-25,2024,5,May,Saturday,True,21,16,tarde,Llevar,Efectivo,4000,0,639,0
1437,2024-05-25,2024,5,May,Saturday,True,21,17,tarde,Servir,Efectivo,6000,0,958,0
1438,2024-05-25,2024,5,May,Saturday,True,21,17,tarde,Servir,Debito,11500,0,1836,0
1439,2024-05-25,2024,5,May,Saturday,True,21,17,tarde,Llevar,Efectivo,8600,0,1373,0
1440,2024-05-25,2024,5,May,Saturday,True,21,17,tarde,Servir,Debito,16400,0,0,0
1441,2024-05-25,2024,5,May,Saturday,True,21,17,tarde,Llevar,Credito,2000,0,319,0
1442,2024-05-25,2024,5,May,Saturday,True,21,17,tarde,Llevar,Efectivo,12590,810,2010,0
1443,2024-05-25,2024,5,May,Saturday,True,21,17,tarde,Llevar,Debito,6000,0,958,0
1444,2024-05-25,2024,5,May,Saturday,True,21,17,tarde,Servir,Debito,11200,0,1788,0
1445,2024-05-25,2024,5,May,Saturday,True,21,17,tarde,Llevar,Debito,10400,0,0,0
1446,2024-05-25,2024,5,May,Saturday,True,21,17,tarde,Servir,Debito,24000,0,3832,0
1448,2024-05-25,2024,5,May,Saturday,True,21,17,tarde,Servir,Efectivo,16000,0,2555,0
1449,2024-05-25,2024,5,May,Saturday,True,21,18,tarde,Llevar,Efectivo,2000,0,319,0
1450,2024-05-25,2024,5,May,Saturday,True,21,18,tarde,Llevar,Efectivo,2900,0,463,0
1451,2024-05-25,2024,5,May,Saturday,True,21,18,tarde,Servir,Debito,7800,0,1245,0
1452,2024-05-25,2024,5,May,Saturday,True,21,18,tarde,Servir,Efectivo,1400,0,0,0
1453,2024-05-25,2024,5,May,Saturday,True,21,18,tarde,Servir,Efectivo,25600,0,4087,0
1454,2024-05-25,2024,5,May,Saturday,True,21,18,tarde,Servir,Debito,11500,0,1836,0
1455,2024-05-25,2024,5,May,Saturday,True,21,18,tarde,Llevar,Efectivo,3000,0,479,0
1456,2024-05-25,2024,5,May,Saturday,True,21,18,tarde,Servir,Efectivo,5900,0,0,0
1457,2024-05-25,2024,5,May,Saturday,True,21,18,tarde,Llevar,Debito,9600,0,1533,0
1458,2024-05-25,2024,5,May,Saturday,True,21,18,tarde,Llevar,Efectivo,15000,0,2395,0
1459,2024-05-25,2024,5,May,Saturday,True,21,18,tarde,Servir,Credito,5800,0,0,0
1460,2024-05-25,2024,5,May,Saturday,True,21,18,tarde,Servir,Debito,17100,0,2730,0
1461,2024-05-25,2024,5,May,Saturday,True,21,18,tarde,Llevar,Efectivo,4000,0,639,0
1462,2024-05-25,2024,5,May,Saturday,True,21,18,tarde,Llevar,Debito,3300,0,527,0
1463,2024-05-25,2024,5,May,Saturday,True,21,18,tarde,Servir,Debito,15800,0,2523,0
1464,2024-05-25,2024,5,May,Saturday,True,21,18,tarde,Servir,Debito,3500,0,559,0
1465,2024-05-25,2024,5,May,Saturday,True,21,19,cierre,Llevar,Debito,11500,0,1836,0
1466,2024-05-25,2024,5,May,Saturday,True,21,19,cierre,Servir,Debito,2700,0,431,0
1467,2024-05-25,2024,5,May,Saturday,True,21,19,cierre,Servir,Debito,3500,0,559,0
1468,2024-05-25,2024,5,May,Saturday,True,21,19,cierre,Servir,Efectivo,4000,0,639,0
1469,2024-05-25,2024,5,May,Saturday,True,21,19,cierre,Llevar,Debito,3500,0,559,0
1470,2024-05-25,2024,5,May,Saturday,True,21,19,cierre,Llevar,Debito,9000,0,1437,0
1471,2024-05-25,2024,5,May,Saturday,True,21,19,cierre,Llevar,Debito,2700,0,431,0
1472,2024-05-25,2024,5,May,Saturday,True,21,19,cierre,Llevar,Debito,4430,0,0,0
1473,2024-05-25,2024,5,May,Saturday,True,21,20,cierre,Llevar,Debito,1482,0,0,0
1474,2024-05-25,2024,5,May,Saturday,True,21,20,cierre,Servir,Debito,4790,0,765,0
1475,2024-05-25,2024,5,May,Saturday,True,21,21,cierre,Servir,Transferencia,36000,6000,0,0
